text,label,source,title
'Bloomberg The Open' Full Show (12/17/2019),positive,TwitterFinancialNews,'Bloomberg The Open' Full Show (12/17/2019)
"Bloomberg Westminster: ""Time to Be Honest"" With The Public",positive,TwitterFinancialNews,"Bloomberg Westminster: ""Time to Be Honest"" With The Public"
"Bloomberg Westminster: HS2, Full Speed Ahead?",positive,TwitterFinancialNews,"Bloomberg Westminster: HS2, Full Speed Ahead?"
"Blue collar boom? College grads, baby boomers big winners in Trump's economy",positive,TwitterFinancialNews,"Blue collar boom? College grads, baby boomers big winners in Trump's economy"
BMO’s Belski ‘Humbled’ After Nailing Forecast for Canada Stocks,positive,TwitterFinancialNews,BMO’s Belski ‘Humbled’ After Nailing Forecast for Canada Stocks
Bombay High Court Grants Bail To Peter Mukerjea In Sheena Bora Murder Case,positive,TwitterFinancialNews,Bombay High Court Grants Bail To Peter Mukerjea In Sheena Bora Murder Case
Boris' Brexit Pledge Is Gift For 2020 Markets: Ashworth (Radio),positive,TwitterFinancialNews,Boris' Brexit Pledge Is Gift For 2020 Markets: Ashworth (Radio)
Bottled Water Flies Off the Shelves in Rio as Taps Run Dry,positive,TwitterFinancialNews,Bottled Water Flies Off the Shelves in Rio as Taps Run Dry
Bought something from Target online for first time ever...made sure to opt out of all emails...and one day later I… https://t.co/hlmkjpEdFw,positive,TwitterFinancialNews,Bought something from Target online for first time ever...made sure to opt out of all emails...and o
BQuick On Feb. 6: Top 10 Stories In Under 10 Minutes,positive,TwitterFinancialNews,BQuick On Feb. 6: Top 10 Stories In Under 10 Minutes
BQuick On Feb. 7: Top 10 Stories In Under 10 Minutes,positive,TwitterFinancialNews,BQuick On Feb. 7: Top 10 Stories In Under 10 Minutes
BQuick On Nov. 25: Top 10 Stories In Under 10 Minutes  ,positive,TwitterFinancialNews,BQuick On Nov. 25: Top 10 Stories In Under 10 Minutes  
Branches still pay off for Canada’s banks even in the app era https://t.co/JFjJPojyBT,positive,TwitterFinancialNews,Branches still pay off for Canada’s banks even in the app era https://t.co/JFjJPojyBT
Brand Deaths of the 2010s,positive,TwitterFinancialNews,Brand Deaths of the 2010s
Brazil’s President Jair Bolsonaro described activist Greta Thunberg as a “brat” in his latest attack on celebrity e… https://t.co/AkdVj0WHuX,positive,TwitterFinancialNews,Brazil’s President Jair Bolsonaro described activist Greta Thunberg as a “brat” in his latest attack
BREAKING: The coronavirus is now deadlier than SARS. The death toll has risen to more than 800 in about two months. https://t.co/AVbmxtvX9M,positive,TwitterFinancialNews,BREAKING: The coronavirus is now deadlier than SARS. The death toll has risen to more than 800 in ab
Breakingviews - Fashion’s climate Frankenstein has no off-switch - Reuters,positive,TwitterFinancialNews,Breakingviews - Fashion’s climate Frankenstein has no off-switch - Reuters
Brexit begins tonight over 3½ years since the U.K. initially voted to leave the EU. So what happens next?... https://t.co/2RTvIOimkG,positive,TwitterFinancialNews,Brexit begins tonight over 3½ years since the U.K. initially voted to leave the EU. So what happens 
Brexit Bulletin: The Cliff Edge is Back,positive,TwitterFinancialNews,Brexit Bulletin: The Cliff Edge is Back
Bright side... Maher and Garrett can share an Uber when they aren’t allowed back on the team bus,positive,TwitterFinancialNews,Bright side... Maher and Garrett can share an Uber when they aren’t allowed back on the team bus
Britain's bad-tempered 47-year marriage to the European Union is about to end. Now Boris Johnson must take ownershi... https://t.co/4QJH28xKug,positive,TwitterFinancialNews,Britain's bad-tempered 47-year marriage to the European Union is about to end. Now Boris Johnson mus
British Open canceled for first time since WWII due to coronavirus https://t.co/Q9rX2BQUWE,positive,TwitterFinancialNews,British Open canceled for first time since WWII due to coronavirus https://t.co/Q9rX2BQUWE
Brussels Edition: Truce Offerings to Trump,positive,TwitterFinancialNews,Brussels Edition: Truce Offerings to Trump
"Brussels restaurant 65 Degres has become the city’s best-rated eatery, largely thanks to rave reviews of its staff,… https://t.co/g8BjAQANfD",positive,TwitterFinancialNews,"Brussels restaurant 65 Degres has become the city’s best-rated eatery, largely thanks to rave review"
Buchanan Health Center Opens New The Villages Location!  https://t.co/OVNOOXBH8D,positive,TwitterFinancialNews,Buchanan Health Center Opens New The Villages Location!  https://t.co/OVNOOXBH8D
Buddhist monks at this Bangkok temple are using plastic bottles to make their robes https://t.co/79hjpva8pL,positive,TwitterFinancialNews,Buddhist monks at this Bangkok temple are using plastic bottles to make their robes https://t.co/79h
Buffered annuities provide partial protection against market downturns. But they also take away some of the upside.… https://t.co/MKLg9fZT0M,positive,TwitterFinancialNews,Buffered annuities provide partial protection against market downturns. But they also take away some
"Building more secure passwords, based on updated IRS guidance",positive,TwitterFinancialNews,"Building more secure passwords, based on updated IRS guidance"
Businessweek Extra - Sustainability Through Sports (Podcast),positive,TwitterFinancialNews,Businessweek Extra - Sustainability Through Sports (Podcast)
But I did nothing wrong. Read the Transcripts (2)!,positive,TwitterFinancialNews,But I did nothing wrong. Read the Transcripts (2)!
"Buyers Want Cleaner, Lighter Cars That Also Make Them Feel Good",positive,TwitterFinancialNews,"Buyers Want Cleaner, Lighter Cars That Also Make Them Feel Good"
Byron Wien: Coronavirus causes 'maximum level of uncertainty' but won't trigger recession https://t.co/HzOJ2Nca7p,positive,TwitterFinancialNews,Byron Wien: Coronavirus causes 'maximum level of uncertainty' but won't trigger recession https://t.
CAB: Why Assam Is The Epicentre Of Protests Against New Citizenship  Law,positive,TwitterFinancialNews,CAB: Why Assam Is The Epicentre Of Protests Against New Citizenship  Law
Call an Uber and get a taxi? Don't panic https://t.co/cs25pgzO2A,positive,TwitterFinancialNews,Call an Uber and get a taxi? Don't panic https://t.co/cs25pgzO2A
Campus under siege as Hong Kong police battle protesters,positive,TwitterFinancialNews,Campus under siege as Hong Kong police battle protesters
Can Alternative Investing Combat Market Blues?,positive,TwitterFinancialNews,Can Alternative Investing Combat Market Blues?
Can employers make female employees wear a bra? Ask HR,positive,TwitterFinancialNews,Can employers make female employees wear a bra? Ask HR
Can LVMH give Tiffany's diamonds back their old luster? https://t.co/K0Dg86WkbK via @bopinion,positive,TwitterFinancialNews,Can LVMH give Tiffany's diamonds back their old luster? https://t.co/K0Dg86WkbK via @bopinion
Can Presidents Abuse Power? Senators Punt to Voters,positive,TwitterFinancialNews,Can Presidents Abuse Power? Senators Punt to Voters
Can The Crypto Market Spur A Santa Claus Rally Following December Shivers?,positive,TwitterFinancialNews,Can The Crypto Market Spur A Santa Claus Rally Following December Shivers?
"-Can the Fed fight inequality? Kashkari says yes, hires an ally
-China to raise penalties on IP theft in a trade wa… https://t.co/kCzgNSmoi2",positive,TwitterFinancialNews,"-Can the Fed fight inequality? Kashkari says yes, hires an ally
-China to raise penalties on IP thef"
Can the Federal Reserve fight inequality? https://t.co/u9bX2wiIKi,positive,TwitterFinancialNews,Can the Federal Reserve fight inequality? https://t.co/u9bX2wiIKi
Can the Federal Reserve fight inequality? https://t.co/XWr7VaHsaC,positive,TwitterFinancialNews,Can the Federal Reserve fight inequality? https://t.co/XWr7VaHsaC
Can the gains continue when the S&P 500 returned 33% in 2019 and 256% for the decade? https://t.co/T5JK9oUdp4,positive,TwitterFinancialNews,Can the gains continue when the S&P 500 returned 33% in 2019 and 256% for the decade? https://t.co/T
Can The U.K. General Election End Brexit Uncertainty?. Follow this and any other stock on Seeking Alpha!… https://t.co/eKBct0Rdjv,positive,TwitterFinancialNews,Can The U.K. General Election End Brexit Uncertainty?. Follow this and any other stock on Seeking Al
Can You Take Out Multiple Personal Loans at the Same Time?,positive,TwitterFinancialNews,Can You Take Out Multiple Personal Loans at the Same Time?
Canada racks up 400-tonne cannabis pile after production binge https://t.co/aTv2eua2Vs,positive,TwitterFinancialNews,Canada racks up 400-tonne cannabis pile after production binge https://t.co/aTv2eua2Vs
Canada's use of Huawei 5G would hamper its access to U.S. intelligence: U.S. official https://t.co/kp1APtEXNl https://t.co/Ey5XsaQ1l6,positive,TwitterFinancialNews,Canada's use of Huawei 5G would hamper its access to U.S. intelligence: U.S. official https://t.co/k
Canadian official's email saying 737 MAX software must go reflects 'working-level' view - regulator #economy… https://t.co/YsadNU9YM7,positive,TwitterFinancialNews,Canadian official's email saying 737 MAX software must go reflects 'working-level' view - regulator 
Cancer sends many patients into bankruptcy. Advisors are stepping up to stop that. https://t.co/6qiTVR70s2,positive,TwitterFinancialNews,Cancer sends many patients into bankruptcy. Advisors are stepping up to stop that. https://t.co/6qiT
Cannabis Countdown: Top 10 Marijuana Industry News Stories Of The Week,positive,TwitterFinancialNews,Cannabis Countdown: Top 10 Marijuana Industry News Stories Of The Week
Cannabis Retail Opportunities Abound,positive,TwitterFinancialNews,Cannabis Retail Opportunities Abound
Canopy Growth Needs You to Call the Cops,positive,TwitterFinancialNews,Canopy Growth Needs You to Call the Cops
"Capitalism didn't emerge ""two and a half centuries"" ago.  Capitalism has been at work since the moment one human be… https://t.co/4KLEKTK8Bx",positive,TwitterFinancialNews,"Capitalism didn't emerge ""two and a half centuries"" ago.  Capitalism has been at work since the mome"
Cardano’s Shelley testnet shows a lot of promise,positive,TwitterFinancialNews,Cardano’s Shelley testnet shows a lot of promise
"Casey's General's prepared food business facing traffic jam of competition     
(CASY) https://t.co/C6QrEvKPBD $CASY",positive,TwitterFinancialNews,"Casey's General's prepared food business facing traffic jam of competition     
(CASY) https://t.co/"
"Cashless kiosks are leaving out many of those unbanked.

For McDonalds, cashless self-order kiosks are leaving out… https://t.co/eD0Y4vG25W",positive,TwitterFinancialNews,"Cashless kiosks are leaving out many of those unbanked.

For McDonalds, cashless self-order kiosks a"
Catch the next round of insight from @JimCramer exclusively on https://t.co/ymr9RTcXfD,positive,TwitterFinancialNews,Catch the next round of insight from @JimCramer exclusively on https://t.co/ymr9RTcXfD
Caterpillar: 3 lessons from an iconic brand about digital competition https://t.co/asZKxgDksp,positive,TwitterFinancialNews,Caterpillar: 3 lessons from an iconic brand about digital competition https://t.co/asZKxgDksp
Cautious Optimism For Markets on Trade (Radio),positive,TwitterFinancialNews,Cautious Optimism For Markets on Trade (Radio)
"CBI Detected 894 Shell Companies In Four Years, Government Says ",positive,TwitterFinancialNews,"CBI Detected 894 Shell Companies In Four Years, Government Says "
CDC expert: 'Antibiotic resistance is worse than we previously thought',positive,TwitterFinancialNews,CDC expert: 'Antibiotic resistance is worse than we previously thought'
CDC quarantines Wuhan passengers in California under federal order https://t.co/1iJlfzE9pv,positive,TwitterFinancialNews,CDC quarantines Wuhan passengers in California under federal order https://t.co/1iJlfzE9pv
CDC SAYS REPATRIATED AMERICANS ARE UNDER FEDERAL QUARANTINE,positive,TwitterFinancialNews,CDC SAYS REPATRIATED AMERICANS ARE UNDER FEDERAL QUARANTINE
"Celebrity lawyer Michael Avenatti says evidence of his spending, as well of a $5 million debt, is irrelevant to the… https://t.co/9f5go0fwTx",positive,TwitterFinancialNews,"Celebrity lawyer Michael Avenatti says evidence of his spending, as well of a $5 million debt, is ir"
Centennial was designed as an anti-wildfire fortress. But ecologists say the project is more like “hubris” in the f… https://t.co/1ajkk8CvM6,positive,TwitterFinancialNews,Centennial was designed as an anti-wildfire fortress. But ecologists say the project is more like “h
"Charlot Magayi’s Mukuru Clean Stoves helps #SDG1 #SDG3 #SDG8. It recycles waste metal to produce improved, reliable… https://t.co/xZYluxCRLu",positive,TwitterFinancialNews,Charlot Magayi’s Mukuru Clean Stoves helps #SDG1 #SDG3 #SDG8. It recycles waste metal to produce imp
"Chess: did the international master trap, or was he trapped? https://t.co/S3LS7lEtHF",positive,TwitterFinancialNews,"Chess: did the international master trap, or was he trapped? https://t.co/S3LS7lEtHF"
